url	comment	scores	type
https://www.youtube.com/watch?v=bs4U4_c-5A4	Is there a way to wear low rise jeans and make them look good if you’re a 6 or 7?? Like kinda of shirts or something??	[0.016457615420222282, 0.5323488116264343, 0.45119354128837585]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	Omg I'm just gonna wear skirts 😩	[0.1480998694896698, 0.5021133422851562, 0.3497869670391083]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	So I need high waisted... Interesting	[0.079316645860672, 0.5967292189598083, 0.32395419478416443]	FASHION & BEAUTY
https://www.youtube.com/watch?v=bs4U4_c-5A4	I don't even wear jeans but I'm still watching this	[0.3463220000267029, 0.52933269739151, 0.12434538453817368]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	You're the sister all girls never had.	[0.15226078033447266, 0.5891323685646057, 0.25860685110092163]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	"""It's called capping"" me: ITS CALLED WRAPPING THE TIP simplynailogical reference"	[0.24432016909122467, 0.6666706800460815, 0.08900917321443558]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	what kind of cream did you put on your nails to make it thoroughly clean?	[0.06801614165306091, 0.8870808482170105, 0.04490300640463829]	FASHION & BEAUTY
https://www.youtube.com/watch?v=aWWc2VcsTjo	I always do the last one when I run out of nail polish remover 😂 I learned this hack by mistake a while ago	[0.3829111158847809, 0.5041404366493225, 0.1129484474658966]	FASHION & BEAUTY
https://www.youtube.com/watch?v=sdSRL3gHgZQ	Alexandra: don’t wax by yourself. Me: already half way through waxing!	[0.2267802208662033, 0.6687267422676086, 0.10449301451444626]	FASHION & BEAUTY
https://www.youtube.com/watch?v=sdSRL3gHgZQ	**sends link to james charles**	[0.06297357380390167, 0.8652395009994507, 0.07178685069084167]	FASHION & BEAUTY
https://www.youtube.com/watch?v=sdSRL3gHgZQ	a vid on butt acne/scarring? or lightening dark areas like between the thighs?	[0.20384515821933746, 0.7729429006576538, 0.02321203425526619]	FASHION & BEAUTY
https://www.youtube.com/watch?v=L414AMdFIAg	WHAT IF U HAVE OILY SKIN?	[0.10749126225709915, 0.8317604660987854, 0.06074826046824455]	FASHION & BEAUTY
https://www.youtube.com/watch?v=L414AMdFIAg	Has she had surgery on her nose ? It looks like Michael Jacksons nose. Not being rude just wondering btw :)	[0.037273965775966644, 0.5686578750610352, 0.3940681517124176]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	The bra say it all once you go past a D cup you have to go utilitarian and be happy with whatever fits.	[0.03909071162343025, 0.6112868785858154, 0.34962233901023865]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	My heart says yes but my wallet says no	[0.2200821042060852, 0.6737823486328125, 0.10613550245761871]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	Yes but you are not a plus size so I feel like :l	[0.3645273745059967, 0.5703368782997131, 0.06513584405183792]	FASHION & BEAUTY
https://www.youtube.com/watch?v=6tQagifnBLY	Ooh can you make an underneath video. Every time I go shopping I see cute tops that would show bra straps so Idk what bra to buy for them to not show straps and for clear straps they shine which you can still tell and strapless is not comfortably secure.	[0.3271424174308777, 0.5263857245445251, 0.14647185802459717]	FASHION & BEAUTY
https://www.youtube.com/watch?v=XvF-v5LaSSo	I bet you're a Libra, huh?? Lol as a libra myself i, getting mad libra vibes off you lol	[0.1991211175918579, 0.5673093199729919, 0.23356954753398895]	FASHION & BEAUTY
https://www.youtube.com/watch?v=XvF-v5LaSSo	What's that red leather miniskirt? I have to have one.	[0.013391237705945969, 0.6372101306915283, 0.34939876198768616]	FASHION & BEAUTY
https://www.youtube.com/watch?v=XvF-v5LaSSo	Hi, Which specific denim would you recommend? There were a lot in the link you have.	[0.03413020446896553, 0.8778109550476074, 0.08805884420871735]	FASHION & BEAUTY
https://www.youtube.com/watch?v=XvF-v5LaSSo	6:25 a tip for yall, always have somenthing under a waist trainer . If you wear it directly on your skin it risks the chance of stretch marks, and irritating skin	[0.33508560061454773, 0.608218252658844, 0.05669625476002693]	FASHION & BEAUTY
https://www.youtube.com/watch?v=1DxagM6JWUk	I hope her ex sees this !	[0.16680344939231873, 0.5911896824836731, 0.24200676381587982]	FASHION & BEAUTY
https://www.youtube.com/watch?v=1DxagM6JWUk	@1:13 what device is she using to shave?	[0.13063199818134308, 0.8488491177558899, 0.02051885798573494]	FASHION & BEAUTY
https://www.youtube.com/watch?v=1DxagM6JWUk	*Where’s the notification family ???👀* Any other smaller YouTubers here?x	[0.024876773357391357, 0.9073107838630676, 0.067812480032444]	FASHION & BEAUTY
https://www.youtube.com/watch?v=jrXDghWtdOE	WHAT'S A VEGAN BAG????	[0.13195329904556274, 0.7990188598632812, 0.06902772188186646]	FASHION & BEAUTY
https://www.youtube.com/watch?v=3JnzwrcsbJw	IM EARLY	[0.11940916627645493, 0.7675575017929077, 0.11303335428237915]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	Why she is famous?	[0.17226499319076538, 0.7047308087348938, 0.12300420552492142]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	How old is she ?	[0.08786703646183014, 0.8759052753448486, 0.036227695643901825]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	She go to military? Why tho	[0.32566869258880615, 0.6541497707366943, 0.020181505009531975]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	Ei	[0.28728389739990234, 0.5163851976394653, 0.1963309943675995]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	Everyone be like: Stop hate her she is nice Me: try to find hate comments	[0.3112975060939789, 0.5281599760055542, 0.16054251790046692]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	Is she full Filipino or half only???	[0.06160503998398781, 0.9091613292694092, 0.029233591631054878]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	“ I wasn’t allowed to wear make up “ strict Asian parents 😆 100% relate .	[0.36109569668769836, 0.5060962438583374, 0.13280805945396423]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	I think you do a nose job	[0.416141152381897, 0.5442073345184326, 0.03965156525373459]	FASHION & BEAUTY
https://www.youtube.com/watch?v=8CUUFpRYtN4	2:10 — “when i did the *empty the baby* video...”	[0.1470436453819275, 0.798413097858429, 0.054543279111385345]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	that thursday blazer jacket lives RENT FREE in my head.	[0.08216962963342667, 0.6391716599464417, 0.2786586880683899]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	Does anyone else think her Friday outfit looks kind of like that picture of The Rock in a turtleneck?	[0.038367290049791336, 0.9055963158607483, 0.05603631213307381]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	Something i noticed about Hailey's pap pics is that she re-wears outfits and accessories. I have the white jacquemus bag and while looking into it, i found several photos of her using it.	[0.036327168345451355, 0.7314832210540771, 0.2321895956993103]	FASHION & BEAUTY
https://www.youtube.com/watch?v=4MVHi96NZls	Does anyone know what brand the black pants with the slit are?	[0.06881960481405258, 0.9067984819412231, 0.024381930008530617]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	I just did it and I’m gonna sleep now and see the results tommorow	[0.018221333622932434, 0.7970191836357117, 0.18475942313671112]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	I have a question Don’t you get lice when you tie your hair up when it’s wet Someone please answer my question	[0.4656984508037567, 0.5041941404342651, 0.03010730631649494]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	Is it okay to do this very often?	[0.0735398456454277, 0.8728513121604919, 0.053608860820531845]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	It did straighten my hair, but it also made it REALLY frizzy. Any suggestions?	[0.3915570080280304, 0.5382124185562134, 0.07023054361343384]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	does this method leave indention marks in your hair from the bobby pins?	[0.24169659614562988, 0.7433940172195435, 0.01490938663482666]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	is that permanently straight or for one day??	[0.049166489392519, 0.9046942591667175, 0.04613921791315079]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	i have the detangling brush but in pink	[0.021863503381609917, 0.7755320072174072, 0.20260456204414368]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	Where can I purchase a scarf like that?	[0.08980372548103333, 0.8719114065170288, 0.03828494995832443]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	Do you wear mascara in the shower and come out as it is... o_O..??	[0.1457861363887787, 0.81097412109375, 0.04323979467153549]	FASHION & BEAUTY
https://www.youtube.com/watch?v=hWHG4m16rCM	Will the hair be straightened permanently if we use this method??????	[0.04206981137394905, 0.9145945906639099, 0.04333563894033432]	FASHION & BEAUTY
https://www.youtube.com/watch?v=iMCEgHmK4mg	Shop this beauty routine: Sunfood Chlorella Tablets: https://amzn.to/3oTy03L Cetaphil Gentle Skin Cleanser for All Skin: https://goto.target.com/e4aErQ I-N Beauty Re:generative Rich Cream: https://fave.co/3yw5dFS I-N Beauty Liquid Green Oil: https://fave.co/3ystGMb Boiron Homeoplasmine: https://bit.ly/3s9rsQO Mutha Body Butter: https://shop-links.co/cgdeor4a3x3 Lord Jones x Tamara Mellon High CBD Formula Stiletto Cream: https://shop-links.co/cgdepabTxfa Lord Jones Bump & Smooth CBD Body Serum: https://shop-links.co/cgdepxDJn4Z Shiseido Eyelash Curler: https://shop-links.co/cgdepSsSqMU Clé de Peau Beauté Concealer SPF 25: https://shop-links.co/cgdeqbXG6fa Lancôme Monsieur Big Volumizing Mascara: https://shop-links.co/cgdeqzlF1lS Style Edit Instant Root Cover Up Stick: https://amzn.to/3E0tm8t Shop more Beauty Secrets favorites below: Milk + Honey Cream Deodorant: https://shop-links.co/cfzIxvOq1DI Glossier Pro Tip Brush Point Liquid Eyeliner: https://glossier.79ic8e.net/x9ZJQv Pat McGrath Labs Lust: Lip Gloss: https://shop-links.co/cfzIxXW7KLV Nudestix Nudies Matte Blush & Bronze: https://shop-links.co/cfzIx97Vx3p Youth To The People Adaptogen Deep Moisture Cream with Ashwagandha + Reishi: https://shop-links.co/cfzIyoCM2We When you buy something through our retail links, we earn an affiliate commission.	[0.022987311705946922, 0.8901496529579163, 0.0868629664182663]	FASHION & BEAUTY
